Título;Classificação;URL
Rio de Janeiro (estado) História Igreja Católica Religião ;AAS-38f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/noticia-historica-do-convento-de-santa-tereza
Organização dos Estados Americanos Organizações internacionais Relações interamericanas ;AAS-51f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/carta-de-la-organizacion-de-los-estados-americanos-reformada-por-el-protocolo-de-buenos-aires-em-1967
América Latina Diplomacia Estados Unidos da América Formação profissional Política externa Panamericanismo ;AAS-19f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/panorama-do-hemisferio-e-politica-dos-estados-unidos-da-america-na-america-latina
Catolicismo Direito internacional ;AAS-54f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/catholicisme-et-le-developpement-du-droit-international-le
Diplomacia Estados Unidos da América Formação profissional Política externa ;AAS-24f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/politica-exterior-dos-estados-unidos-da-america-global
Organização das Nações Unidas Segurança nacional ;AAS-18f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/sistema-mundial-de-seguranca-coletiva-a-posicao-do-brasil-na-onu
Comissão Econômica para a América Latina e o Caribe História Organização das Nações Unidas ;AAS-40f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/pagina-de-la-historia-de-las-naciones-unidas-en-sus-primeros-anos-recuerdos-sobre-el-nacimiento-de-la-cepal-una
Argentina Brasil Economia Política econômica ;AAS-46f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/argentina-brasil-prejuicios-y-realidad
Acordos e tratados internacionais Diplomacia Relações internacionais ;341.241:341.7(81)/S586c;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/convencao-de-viena-sobre-relacoes-diplomaticas-a
Acordos e tratados internacionais Diplomacia Direito internacional ;AAS-34f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/vienna-conference-on-consular-relations
Exército História ;AAS-53f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/sinopsis-historica-del-ejercito-brasileno
América do Sul Argentina Brasil Diplomacia Política nacional Formação profissional Relações internacionais ;AAS-16f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/panorama-sul-americano-e-politica-argentina
Segurança nacional ;AAS-20f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/problema-da-seguranca-nacional-o
Diplomacia Formação profissional Militares Segurança nacional ;AAS-29f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/poder-nacional-seus-fundamentos-militares-a-acao-militar-o
Homenagens e condecorações Militares ;355.134(81)(059)/B823al;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/almanaque-dos-graduados-da-ordem-do-merito-aeronautico-ano-de-1973
Brasília Homenagens e condecorações ;354(81)(059)/A445;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/almanaque-da-ordem-do-merito
América Latina Associação Latino-Americana de Livre Comércio (ALALC) Empresas comerciais Integração econômica ;T/1.9/V161f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/funcao-empresa-na-integracao-latino-americana-a
Sionismo ;AAS-12f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/firing-line-the-zionist-vote
América do Sul Diplomacia Formação profissional Política externa Segurança nacional ;AAS-26f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/pontos-de-friccao-sul-americanos-antecedentes-interesses-em-jogo-posicao-da-diplomacia-brasileira
Direito Educação Homenagens e condecorações M. Franchini-Netto ;AAS-42f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/posse-de-professor-emerito-de-m-franchini-netto
Comércio Comércio exterior Conferência das Nações Unidas sobre Comércio e Desenvolvimento Integração econômica Organização das Nações Unidas ;AAS-44f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/conferencia-das-nacoes-unidas-sobre-comercio-e-desenvolvimento-nova-delhi-de-1-de-fevereiro-a-25-de-marco-de-1968-ii
Estados Unidos da América João Batista de Oliveira Figueiredo Política externa Ronald Reagan ;AAS-61f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/visita-do-presidente-joao-figueiredo-aos-estados-unidos-da-america-maio-1982
Brasil Estados Unidos da América Exportação ;339.564(73:81)/B823c;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/como-exportar-estados-unidos-da-america
Acordo Geral de Tarifas e Comércio (GATT) Acordos e tratados comerciais Comércio exterior ;339.54:061.1(100)GATT/A311b;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/basic-instruments-and-selected-documents
Acordos e tratados comerciais Direito internacional Direito processual ;327:341.24/A762p;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/processualistica-dos-atos-internacionais-a
Administração pública Homenagens e condecorações Formação profissional ;AAS-8f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/solenidade-de-entrega-dos-certificados-discursos
Ministério das Relações Exteriores Representação diplomática ;"354.11(81)(059)""1935""/B823a";http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/almanaque-do-pessoal-1935-contendo-a-relacao-de-funcionarios-da-secretaria-de-estado-do-corpo-diplomatico-e-do-consular-com-especificacao-de-suas-
Ministério das Relações Exteriores Representação diplomática ;"354.11(81)(059)""1971""/B823a";http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/almanaque-do-pessoal-1971
Geografia História do Brasil ;908.981/B823b/2.ed;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/brazil-resources-and-possibilities
Transportes Recursos fluviais ;AAS-10f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/hidrovias-e-interligacao-de-bacias-hidrograficas
Carreira diplomática Legislação diplomática Ministério das Relações Exteriores ;351.83:354.41(81)(094.5)/B823l;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/legislacao-1
Administração pública Ministério das Relações Exteriores Serviços públicos ;354.11(81)(035)/B823m;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/manual-de-servico-tomo-i-administrativo
Legislação Ministério das Relações Exteriores Reforma administrativa ;354.11(81)/ B823r;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/reforma-lei-n-3-917-de-14-de-julho-de-1961-decretos-ns-1-2-3-de-21-de-setembro-de-1961
Ministério das Relações Exteriores Política externa ;"061.1(81)(047)MRE""1971""/B823r";http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/relatorio-1971
Ministério das Relações Exteriores Política externa ;"061.1(81)(047)MRE""1972""/B823r";http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/relatorio-1972
Ministério das Relações Exteriores Política externa ;"061.1(81)(047)MRE""1973""/B823r";http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/relatorio-1973
Ministério das Relações Exteriores Política externa ;"061.1(81)(047)MRE""1974""/B823r";http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/relatorio-1974
Ministério das Relações Exteriores Política externa ;"061.1(81)(047)MRE""1975""/B823r";http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/relatorio-1975
Acordos e tratados comerciais Amazônia América Latina Cooperação internacional Integração econômica ;327:339.92(094.2)/B823t;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/tratado-de-cooperacao-amazonica
Café Filho Eurico Gaspar Dutra Getúlio Vargas Governo Café Filho (1954-1955) Governo Eurico Gaspar Dutra (1946-1951) Governo Getúlio Vargas (1951-1954) Governo Jânio Quadros (1961) Governo João Goulart (1961-1964) Governo Juscelino Kubitschek (1956-1961) Jânio Quadros João Goulart Juscelino Kubitschek Mensagens presidenciais ;"35(81)""1947-1964""/B823me";http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/mensagens-presidenciais-1947-1964-1
Administração pública Poder executivo ;342.51(81)/B823p;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/poder-executivo-o
Ernesto Geisel Governo Ernesto Geisel (1974-1979) Viagens e visitas México ;394.4(81:72)/B823p;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/programa-de-la-visita-del-sr-ernesto-geisel-presidente-de-la-republica-federativa-del-brasil-y-sra-lucy-markus-geisel-del-14-al-18-de-enero-de-197
Brasil Ernesto Geisel França Governo Ernesto Geisel (1974-1979) Viagens e visitas ;394.4(81:44)/B823v;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/viagem-do-presidente-geisel-a-franca-registros-historicos-repercussoes
Diplomacia Estados Unidos da América ;"341.781(73)/U58d""1983""";http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/diplomatic-list-may-1983
Acordos e tratados internacionais América Latina Desarmamento Política nuclear Relações interamericanas ;327:621.039.9(8)(094.2)/G216t;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/tratado-de-thatelolco-genesis-alcance-y-propositos-de-la-proscripcion-de-las-armas-nucleares-en-la-america-latina-el
Energia elétrica Itaipú Binacional Paraná Recursos energéticos Hidrelétricas ;621.311.21(816.2)/I88p;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/primeiros-dez-anos-1974-1984-os
América Central América Latina América do Norte Organização dos Estados Americanos Representação diplomática ;AAS-11f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/chiefs-of-state-and-cabinet-ministers-of-the-american-republics
Brasil Comércio internacional Dívida externa Estados Unidos da América ;AAS-3f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/brazilian-debt-and-the-international-trade-the
Administração federal Legislação Ministério das Relações Exteriores ;354.11(81)/ S587o;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/organizacao-do-ministerio-das-relacoes-exteriores-licoes-de-uma-experiencia
Espanha Política econômica ;AAS-1f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/es-preciso-acelerar-el-proceso-de-la-evolucion-economica
Estados Unidos da América Viagens e visitas Política externa Ronald Reagan ;394.4(81:73)/B823vi;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/visita-ao-brasil-do-presidente-dos-estados-unidos-da-america-senhor-ronald-reagan-1982
Administração pública Ministério das Relações Exteriores ;354.11(81)/B823i;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/indice-para-distribuicao-da-correspondencia-portaria-n-42-de-30-de-abril-de-1960-aprova-o-indice-para-distribuicao-da-correspondencia
Ministério das Relações Exteriores Reforma administrativa ;354.11(81)/B823p;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/projeto-de-reforma
Atuação parlamentar Biografias Senado Federal ;"92:342.534(81)""1975-1979""/B823s";http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/senadores-dados-biograficos-oitava-legislatura-1975-1979
Comércio exterior Comércio internacional Congressos e conferências ;061.3:339/U58f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/final-act-and-related-documents
Estados Unidos da América Relações econômicas internacionais Política comercial ;339(73)(036)/W314;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/washington-international-organizational-guide
Comércio exterior Conferência das Nações Unidas sobre Comércio e Desenvolvimento Desenvolvimento econômico Relações econômicas internacionais ;327:339.52(81)(047)/S587m;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/missao-em-nova-delhi
Administração pública Ministério das Relações Exteriores Política externa ;AAS-4f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/relatorio-do-chefe-do-departamento-de-administracao-de-3-8-59-a-31-1-61
Brasil Energia elétrica Recursos energéticos ;AAS-2f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/energia-hidroelectrica-conferencia-pronunciada-por-el-prof-lucas-nogueira-garcez-en-el-instituto-de-ingenieria-s-p
Argentina Atuação parlamentar Brasil Energia elétrica Política externa Recursos energéticos ;AAS-6f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/brasil-x-argentina-aproveitamento-energetico-do-rio-parana
Diplomacia Legislação diplomática Representação diplomática ;AAS-5f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/normas-do-cerimonial-publico-e-ordem-geral-de-precedencia-decreto-n70-274-de-9-de-marco-de-1972-aprova-as-normas-do-cerimonial-publico-e-a-ordem-g
Biografias Barão do Rio Branco ;AAS-7f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/barao-do-rio-branco-o-1
Civis e militares Legislação salarial ;AAS-9f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/lei-n-4-242-de-17-de-julho-de-1963-novos-vencimentos-dos-civis-e-militares-institui-o-emprestimo-compulsorio
Ernesto Geisel Governo Ernesto Geisel (1974-1979) Mensagens presidenciais ;"35 (81)""1976""/B823m";http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/mensagem-ao-congresso-nacional-na-abertura-da-sessao-legislativa-de-1976
Administração pública Ernesto Geisel Governo Ernesto Geisel (1974-1979) Mensagens presidenciais ;"35 (81)""1975""/B823m";http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/mensagem-ao-congresso-nacional-na-abertura-da-sessao-legislativa-de-1975
Acordos e tratados comerciais Congressos e conferências Desenvolvimento econômico Integração econômica Bacia do Prata ;061.3:339(899:82)/R442r;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/reunion-ordinaria-de-cancilleres-de-los-paises-de-la-cuenca-del-plata-antecedentes
Desenvolvimento econômico Ernesto Geisel Política nacional Governo Ernesto Geisel (1974-1979) ;82-5:981.084.4/B823d;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/discursos-do-presidente-ernesto-geisel
Planejamento econômico Recursos naturais Bacia do Prata ;338.2:550.51(282.281.6)(047)/O68b;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/bacia-do-rio-da-prata-estudo-para-sua-planificacao-e-desenvolvimento-inventario-de-dados-hidrologicos-e-climatologicos
Segurança nacional ;JT-69f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/problema-da-seguranca-nacional-o-1
Diplomacia Formação profissional Organização dos Estados Americanos Segurança nacional ;AAS-15f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/seguranca-coletiva-do-hemisferio-a-posicao-do-brasil-na-oea
História do Brasil Ministério das Relações Exteriores ;AAS-55f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/surgimento-do-governo-no-brasil-ao-tempo-de-d-joao-vi-as-origens-do-ministerio-das-relacoes-exteriores-biblioteca-e-relatorios
Diplomacia Discriminação social Formação profissional Psicologia Soberania nacional ;AAS-30f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/poder-nacional-seus-fundamentos-psico-sociais-a-acao-psico-social-caracteristicas-psico-sociais-do-povo-brasileiro-o
Brasil Estados Unidos da América Viagens e visitas Política externa ;AAS-63f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/visita-do-presidente-dos-e-u-a-ronald-reagan-ao-brasil-30-de-novembro-3-de-dezembro-de-1982
América Latina Desenvolvimento econômico Desenvolvimento social Pacto de Bogotá ;CMa-144f;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/acta-de-bogota-medidas-para-el-mejoramiento-social-y-el-desarrollo-economico-dentro-del-marco-de-la-operacion-panamericana
Avaliação política;394.4(81:44)/B823v;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/avaliacao-politica
Discurso do Embaixador Azeredo da Silveira, na sessão final da Conferência (Discurso apresentado na II Conferência da ONU sobre o Comércio e Desenvolvimento, Nova Delhi, 28-03-1968);327:339.52(81)(047)/S587m;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/impresso/discurso-do-embaixador-azeredo-da-silveira-na-sessao-final-da-conferencia-discurso-apresentado-na-ii-conferencia-da-onu-sobre-o-comercio-e-desenvo
